"TreeID","PlotID","East","North","Elev","Lon","Lat","Alt","Pdop","HRMS","VRMS","Species","Circumference","DBH","Kraft","Date","Observer","geometry"
168,"LW15",349935.445625255,5776295.14623843,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",33.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349935.445625255, 5776295.14623843)
169,"LW15",349925.043912579,5776294.23607964,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",17,NA,NA,2023-06-01,"Studienprojekt2023",c(349925.043912579, 5776294.23607964)
170,"LW15",349920.916130934,5776287.79368859,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349920.916130934, 5776287.79368859)
171,"LW15",349938.967635761,5776289.47452263,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",13.9,NA,NA,2023-06-01,"Studienprojekt2023",c(349938.967635761, 5776289.47452263)
172,"LW16",349851.597465024,5775837.64949435,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",53.6,NA,NA,2023-06-01,"Studienprojekt2023",c(349851.597465024, 5775837.64949435)
173,"LW16",349862.189204376,5775843.22867902,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",43.6,NA,NA,2023-06-01,"Studienprojekt2023",c(349862.189204376, 5775843.22867902)
174,"LW16",349853.981519223,5775847.14981536,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",37.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349853.981519223, 5775847.14981536)
175,"LW16",349850.209062618,5775847.26381605,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",14,NA,NA,2023-06-01,"Studienprojekt2023",c(349850.209062618, 5775847.26381605)
176,"LW16",349829.753024384,5775851.33253589,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",31.8,NA,NA,2023-06-01,"Studienprojekt2023",c(349829.753024384, 5775851.33253589)
177,"LW16",349832.827378465,5775850.79439195,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",54,NA,NA,2023-06-01,"Studienprojekt2023",c(349832.827378465, 5775850.79439195)
178,"LW16",349834.193199212,5775856.98628181,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",40.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349834.193199212, 5775856.98628181)
179,"LW16",349836.608426491,5775847.56353386,NA,NA,NA,NA,NA,NA,NA,"Prunus serotina",14.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349836.608426491, 5775847.56353386)
180,"LW16",349844.554014798,5775859.23320991,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349844.554014798, 5775859.23320991)
181,"LW16",349846.326414171,5775854.61607712,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",36.8,NA,NA,2023-06-01,"Studienprojekt2023",c(349846.326414171, 5775854.61607712)
182,"LW16",349849.056207321,5775851.97353109,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",14.6,NA,NA,2023-06-01,"Studienprojekt2023",c(349849.056207321, 5775851.97353109)
183,"LW17",349953.169605738,5775852.61274874,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",27.9,NA,NA,2023-06-01,"Studienprojekt2023",c(349953.169605738, 5775852.61274874)
184,"LW17",349959.445159689,5775857.09810876,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",40.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349959.445159689, 5775857.09810876)
185,"LW17",349960.176668547,5775864.75616434,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",32.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349960.176668547, 5775864.75616434)
186,"LW17",349958.028782254,5775867.38107446,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",32.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349958.028782254, 5775867.38107446)
187,"LW17",349954.502687641,5775867.71017001,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349954.502687641, 5775867.71017001)
188,"LW17",349950.452266805,5775863.15761796,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16.7,NA,NA,2023-06-01,"Studienprojekt2023",c(349950.452266805, 5775863.15761796)
189,"LW17",349941.374655204,5775867.77271897,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",46.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349941.374655204, 5775867.77271897)
190,"LW17",349931.302750192,5775857.39149264,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",26.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349931.302750192, 5775857.39149264)
191,"LW17",349937.136138126,5775856.99269507,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",53.6,NA,NA,2023-06-01,"Studienprojekt2023",c(349937.136138126, 5775856.99269507)
192,"LW17",349943.318700639,5775856.58335895,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",32.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349943.318700639, 5775856.58335895)
193,"LW17",349942.620321108,5775880.20142362,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",35,NA,NA,2023-06-01,"Studienprojekt2023",c(349942.620321108, 5775880.20142362)
194,"LW17",349932.120216248,5775876.28890525,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",14.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349932.120216248, 5775876.28890525)
195,"LW17",349931.889498134,5775872.73406608,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",28.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349931.889498134, 5775872.73406608)
196,"LW17",349937.695868158,5775877.567489,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349937.695868158, 5775877.567489)
197,"LW19",349978.606106484,5775744.76787997,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",37.9,NA,NA,2023-06-01,"Studienprojekt2023",c(349978.606106484, 5775744.76787997)
198,"LW19",349981.718129919,5775744.34000112,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",31.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349981.718129919, 5775744.34000112)
199,"LW19",349976.111732196,5775742.72837078,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",30.2,NA,NA,2023-06-01,"Studienprojekt2023",c(349976.111732196, 5775742.72837078)
200,"LW20",350132.560479997,5775653.0804829,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",35.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350132.560479997, 5775653.0804829)
201,"LW20",350136.620368926,5775653.40325956,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",44.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350136.620368926, 5775653.40325956)
202,"LW20",350135.838164529,5775656.09820034,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",22.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350135.838164529, 5775656.09820034)
203,"LW20",350137.235650322,5775665.85099966,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",34.6,NA,NA,2023-06-01,"Studienprojekt2023",c(350137.235650322, 5775665.85099966)
204,"LW20",350140.941703794,5775657.16864725,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",34.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350140.941703794, 5775657.16864725)
205,"LW20",350140.409444269,5775648.83673344,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",40.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350140.409444269, 5775648.83673344)
206,"LW20",350128.263555502,5775643.08121688,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",23.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350128.263555502, 5775643.08121688)
207,"LW20",350132.07333529,5775643.74545262,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350132.07333529, 5775643.74545262)
208,"LW20",350130.662029208,5775639.6696887,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",35.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350130.662029208, 5775639.6696887)
209,"LW20",350131.119217013,5775636.65063132,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350131.119217013, 5775636.65063132)
210,"LW20",350137.507881252,5775635.567497,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",11.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350137.507881252, 5775635.567497)
211,"LW20",350140.82147746,5775635.91278579,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",10.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350140.82147746, 5775635.91278579)
212,"LW20",350154.41819826,5775642.73764301,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",33.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350154.41819826, 5775642.73764301)
213,"LW20",350147.229297395,5775642.50921475,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",13.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350147.229297395, 5775642.50921475)
214,"LW20",350155.918492721,5775646.81072916,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",36.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350155.918492721, 5775646.81072916)
215,"LW20",350155.219276635,5775653.62149318,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",36.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350155.219276635, 5775653.62149318)
216,"LW20",350148.219306636,5775652.3856109,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",37.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350148.219306636, 5775652.3856109)
